id,PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR
1025,2.4378,626.34,16138,-0.17207,-0.17336,-0.16186,-0.14945,-0.14137,-0.13413,-0.13089,-0.12341,-0.11569,-0.10732,-0.10569,-0.10816,-0.11011,-0.1026,-0.10034,-0.11192,-0.11362,-0.11436,-0.12594,-0.12528,-0.14283,-0.1536,-0.15692,-0.15629,-0.17556,-0.19266,-0.20458,-0.21363,-0.22361,-0.24536,-0.25142,-0.27178,-0.28525,-0.2824,-0.16128,0.000255,0.00051331,0.00060406,0.00072327,0.00073198,0.00054262,0.00037781,0.00020193,0.0002045,0.0002138,0.00026451,0.00062569,0.00057832,0.00050847,0.00061715,0.00085675,0.00038135,0.00038324,0.00034159,0.00032863,0.00028809,0.00029885,0.00025407,0.00033266,0.00044906,0.00029544,0.00034413,0.00058716,0.0004615,0.00042619,0.00032112,0.00026086,0.00024116,0.00023912,0.00041333,-0.93529,0.12604,0.78847,0.062045,0.18651,0.0052652,0.075971,0.083505,0.044653,0.033904,0.033863,0.023328,0.040345,0.037239,0.026211,0.022299,0.059704,0.035505,0.030488,0.018712,0.061339,0.040603,0.039386,0.034275,0.085223,0.089914,0.078129,0.082886,0.052886,0.0023417,0.00000295,0.0013345,0.0010968,0.00070489,0.00062722,0.00039855,0.00018905,0.00057568,0.00047122,0.00023621,0.00017953,0.00087051,0.00040145,0.00032905,0.00016376,0.0012116,0.00080581,0.00077907,0.00058449,0.0018481,0.00089044,0.00055927,9.83E-09,0.00069174,2.4694,-1.0333,0.092764,-0.53723,-0.01822,-0.18538,-0.2509,-0.018336,0.0029588,-0.12357,0.036786,-0.037102,0.039949,-0.016568,-0.094656,-0.018773,-0.0763,-0.11894,-0.062466,-0.068001,2.4694,-1.0333,0.092764,-0.53723,-0.01822,-0.18538,-0.2509,-0.018336,0.0029588,-0.12357,0.036786,-0.037102,0.039949,-0.016568,-0.094656,-0.018773,-0.0763,-0.11894,-0.062466,-0.068001,0.15216,0.024413,0.0023311,0.15931,0.0001176,0.022416,0.0000242,0.0011483,0.00000158,4.7134,4.8657,0.78972,0.031955,0.037696,0.010095,0.0011791,0.031619,0.0000236,0.038008,0.00008,0.010558,0.0000517,0.0012082,0.00000214
1026,2.3423,594.24,38624,-0.17026,-0.1665,-0.14519,-0.12914,-0.1208,-0.12054,-0.12785,-0.12252,-0.10854,-0.107,-0.10413,-0.10422,-0.1237,-0.12062,-0.10949,-0.10592,-0.11369,-0.11483,-0.13392,-0.13384,-0.14857,-0.15224,-0.16441,-0.17749,-0.19629,-0.1957,-0.21504,-0.227,-0.23912,-0.24474,-0.24753,-0.2586,-0.27721,-0.27448,-0.1618,0.00019912,0.00031379,0.00040118,0.00025973,0.00020397,0.00020539,0.00023288,0.00013531,0.00017489,0.00027002,0.00034007,0.0002552,0.00028489,0.00032042,0.00043081,0.00036807,0.00035589,0.00053991,0.00027045,0.00020177,0.00036661,0.00059166,0.00029432,0.00035248,0.00023009,0.00038927,0.0002123,0.00021944,0.00011971,0.0000885,0.00011184,0.00023509,0.00017436,0.00017294,0.00027419,-1.0793,0.28034,0.85402,0.033086,0.18598,0.0058562,0.078291,0.092916,0.063399,0.050688,0.03237,0.021262,0.040549,0.045185,0.027793,0.021436,0.050783,0.043409,0.036409,0.030332,0.060851,0.071087,0.059489,0.056086,0.12465,0.10298,0.068409,0.082881,0.060546,0.0017751,0.00000222,0.0014199,0.0014118,0.00074291,0.00058877,0.00041039,0.00018055,0.00071966,0.00049097,0.00031743,0.00022848,0.00090363,0.00054767,0.00053156,0.00042751,0.0013999,0.00087327,0.00068666,0.00050453,0.00049832,0.00045604,0.00059603,1.93E-08,0.00065472,2.9366,-1.115,-0.01144,-0.33442,-0.095079,-0.12885,0.16894,-0.016496,0.019512,-0.029109,-0.044433,0.01992,-0.040607,-0.014677,-0.0754,-0.056946,0.059237,-0.15467,-0.04508,-0.10922,2.9366,-1.115,-0.01144,-0.33442,-0.095079,-0.12885,0.16894,-0.016496,0.019512,-0.029109,-0.044433,0.01992,-0.040607,-0.014677,-0.0754,-0.056946,0.059237,-0.15467,-0.04508,-0.10922,0.13936,0.025651,0.0046032,0.15149,0.00011082,0.023717,0.000012,0.0029224,0.00000619,7.1333,7.6869,4.4597,0.030961,0.034948,0.010277,0.0022222,0.03249,0.0000686,0.037317,0.00029319,0.011303,0.00008,0.0026068,0.0000103
1027,2.536,589.66,156000,-0.12996,-0.12113,-0.11697,-0.11298,-0.11306,-0.11642,-0.12227,-0.13123,-0.13985,-0.12444,-0.12735,-0.13928,-0.13348,-0.11908,-0.13816,-0.147,-0.15482,-0.15437,-0.15449,-0.16556,-0.15459,-0.15123,-0.15324,-0.15441,-0.16741,-0.176,-0.20336,-0.20311,-0.21479,-0.21574,-0.22705,-0.23236,-0.31385,-0.31103,-0.16294,0.00035659,0.00041707,0.00040946,0.0003666,0.00040219,0.00038479,0.00032509,0.00029689,0.00031935,0.00054279,0.00054855,0.00033067,0.00033293,0.00045549,0.00023182,0.00017424,0.00042029,0.00033224,0.00032417,0.00026135,0.00030171,0.00033365,0.000434,0.00046452,0.00033365,0.00037922,0.0001641,0.00034665,0.00027509,0.00016857,0.00031277,0.00028103,0.00043906,0.00044462,0.00035033,-1.8592,0.83117,1.459,0.11707,0.19128,0.0050428,0.092351,0.093908,0.06265,0.055949,0.043865,0.033104,0.060779,0.049352,0.039618,0.029879,0.066404,0.048012,0.03951,0.028252,0.071982,0.046429,0.049255,0.036126,0.095592,0.064211,0.01812,0.08256,0.058509,0.0018707,0.00000417,0.0012711,0.0016152,0.00071457,0.00054909,0.00036611,0.00025956,0.00078684,0.00065198,0.00041825,0.00027442,0.0010438,0.00078984,0.00054048,0.00035727,0.0011271,0.0010949,0.00069973,0.00041066,0.00071167,0.00077107,0.00029685,0.00000302,0.00069285,0.50563,-0.2792,0.70849,-0.22887,0.0027231,-0.1724,-0.073645,-0.081238,-0.15517,0.033513,0.0094909,-0.036171,-0.013342,0.11838,-0.011743,0.098711,-0.18081,0.03006,-0.057673,-0.12768,0.50563,-0.2792,0.70849,-0.22887,0.0027231,-0.1724,-0.073645,-0.081238,-0.15517,0.033513,0.0094909,-0.036171,-0.013342,0.11838,-0.011743,0.098711,-0.18081,0.03006,-0.057673,-0.12768,0.13186,0.028562,0.0045986,0.14071,0.00014325,0.026155,0.0000171,0.003902,0.00000508,6.5572,6.5803,1.5488,0.040435,0.039184,0.010367,0.0024218,0.043211,0.00032962,0.043755,0.00060208,0.01194,0.0000736,0.0027537,0.00000925
1028,2.5097,397.76,41990,-0.14587,-0.13724,-0.12464,-0.116,-0.10887,-0.1012,-0.097017,-0.089546,-0.090009,-0.11622,-0.12238,-0.12646,-0.14159,-0.1258,-0.1257,-0.12139,-0.13164,-0.14802,-0.15943,-0.14605,-0.1712,-0.18629,-0.18413,-0.18418,-0.18731,-0.1876,-0.19504,-0.20128,-0.2021,-0.21712,-0.23238,-0.24841,-0.3089,-0.30576,-0.16138,0.00046272,0.00053903,0.00034673,0.00040281,0.0003867,0.00028944,0.0002374,0.00017969,0.00029619,0.00026917,0.00040834,0.00033197,0.00030469,0.00052471,0.00030211,0.0011464,0.00097524,0.00046842,0.00029533,0.0010441,0.00023269,0.00015279,0.00023797,0.0002406,0.00022825,0.00017194,0.0002655,0.00018068,0.00021998,0.0002441,0.0003628,0.00046192,0.00047366,0.00046988,0.00038688,-1.9342,0.51183,1.0003,0.039904,0.15967,0.0055683,0.091488,0.088476,0.056814,0.037212,0.029842,0.021085,0.048949,0.054545,0.035085,0.024569,0.084857,0.066304,0.060564,0.048086,0.10088,0.074132,0.061532,0.034935,0.076692,0.065162,0.0343,0.082885,0.060152,0.0030669,0.00000245,0.00135,0.0016425,0.00076871,0.00044271,0.00042837,0.00023629,0.00083629,0.00054402,0.00040703,0.00025291,0.00064175,0.00032079,0.00027269,0.0001799,0.00054286,0.00070945,0.00035727,0.00031923,0.00083982,0.00079217,0.00083787,5.92E-08,0.000658,1.3409,0.29837,-0.20206,-0.17137,0.08771,-0.23258,0.039347,0.37108,0.23423,-0.027735,-0.087456,0.18875,0.03621,0.10186,-0.018856,-0.024148,-0.062666,-0.073625,-0.058082,-0.067396,1.3409,0.29837,-0.20206,-0.17137,0.08771,-0.23258,0.039347,0.37108,0.23423,-0.027735,-0.087456,0.18875,0.03621,0.10186,-0.018856,-0.024148,-0.062666,-0.073625,-0.058082,-0.067396,0.15991,0.026263,0.0015283,0.16217,0.00023613,0.023728,0.0000239,0.0017469,0.00000361,3.8031,3.9206,0.31546,0.025261,0.031909,0.0090884,0.00070748,0.026683,0.0000568,0.033611,0.00020985,0.0096,0.0000532,0.00078367,0.000000468
1029,2.3985,380.59,30505,-0.12289,-0.11823,-0.11673,-0.11518,-0.11862,-0.12517,-0.11665,-0.095848,-0.091725,-0.12439,-0.14316,-0.13325,-0.12589,-0.13209,-0.14487,-0.13653,-0.15974,-0.1648,-0.17181,-0.16513,-0.17026,-0.1614,-0.17301,-0.19256,-0.18605,-0.17999,-0.18883,-0.20262,-0.20102,-0.20423,-0.20748,-0.21052,-0.31623,-0.31347,-0.16266,0.00026672,0.00040798,0.00037435,0.00034016,0.00037628,0.00036868,0.00038177,0.00063757,0.00052141,0.00034928,0.00039908,0.00044583,0.00060926,0.00052911,0.00041341,0.00038576,0.00046734,0.00030933,0.00022882,0.00040947,0.0002709,0.00043751,0.00070424,0.0001874,0.0001861,0.00029025,0.00028903,0.00026585,0.00031166,0.00022238,0.00040577,0.00051309,0.0005841,0.00059457,0.0003966,-2.2612,0.18625,1.2148,0.16936,0.14988,0.0049747,0.089585,0.088141,0.05169,0.040455,0.028258,0.030755,0.062119,0.053172,0.032784,0.02862,0.058055,0.036897,0.051555,0.040846,0.090573,0.077752,0.063403,0.058502,0.11212,0.098097,0.013227,0.081878,0.060139,0.0043711,0.0000034,0.0012491,0.0013184,0.00088177,0.00047697,0.00033496,0.00027978,0.00067041,0.00042225,0.00032692,0.00022228,0.00098797,0.00070618,0.00051978,0.0003187,0.0012283,0.00062116,0.00037839,0.00017995,0.00063363,0.00062627,0.00030595,0.0000146,0.00071159,0.75957,0.43866,0.33462,0.2221,-0.139,-0.12819,0.29159,-0.083509,0.20179,0.10757,-0.10684,0.021335,0.095675,-0.020584,-0.016678,0.045,-0.0066331,-0.091483,-0.071061,-0.079897,0.75957,0.43866,0.33462,0.2221,-0.139,-0.12819,0.29159,-0.083509,0.20179,0.10757,-0.10684,0.021335,0.095675,-0.020584,-0.016678,0.045,-0.0066331,-0.091483,-0.071061,-0.079897,0.14276,0.028698,0.0030522,0.15448,0.00049345,0.025317,0.0000445,0.0025252,0.00000579,4.2281,4.7171,1.6046,0.030966,0.035034,0.010522,0.0016871,0.03194,0.0000433,0.03563,0.00036559,0.010552,0.0000882,0.0018612,0.00000452
1030,2.5021,1012.2,250840,-0.12745,-0.11819,-0.12043,-0.12001,-0.12609,-0.13489,-0.13915,-0.13899,-0.13813,-0.13336,-0.14217,-0.14862,-0.14707,-0.13645,-0.14221,-0.14733,-0.13958,-0.15372,-0.16031,-0.15406,-0.14723,-0.1565,-0.16785,-0.16056,-0.15592,-0.15581,-0.17553,-0.18242,-0.20313,-0.1911,-0.19606,-0.22326,-0.31396,-0.34616,-0.16305,0.00077962,0.00083862,0.00063613,0.00054572,0.0004749,0.00043287,0.00034537,0.00029663,0.00022264,0.00033712,0.00034694,0.00040004,0.00038622,0.00043801,0.00059711,0.00042616,0.00080773,0.00032184,0.00039387,0.00036507,0.00070573,0.00042456,0.00035942,0.00038666,0.00027441,0.00025729,0.00050829,0.0003555,0.00089137,0.00018496,0.00017201,0.00057952,0.0020222,0.00047171,0.00049959,-1.4854,1.0794,1.9111,0.14231,0.18358,0.0054784,0.10589,0.10733,0.056373,0.042482,0.032623,0.024305,0.059658,0.050174,0.03412,0.024392,0.064913,0.05595,0.042097,0.035121,0.082161,0.052957,0.037165,0.033066,0.10152,0.075308,0.010296,0.047546,0.056854,0.0022979,0.00000289,0.0011507,0.0012043,0.00059077,0.00047864,0.00029183,0.00023431,0.00066009,0.00055142,0.00034802,0.00032801,0.0012562,0.00064158,0.00050456,0.00029917,0.0010196,0.0012104,0.00072353,0.0005029,0.00088182,0.00085089,0.00021042,0.0013179,0.00073158,-0.36791,-0.13425,0.059551,-0.27706,0.10719,-0.33954,0.27386,0.039654,-0.064437,0.019985,0.036872,-0.019991,-0.030391,0.1166,-0.0058084,0.060806,-0.072408,-0.012295,-0.055532,-0.1035,-0.36791,-0.13425,0.059551,-0.27706,0.10719,-0.33954,0.27386,0.039654,-0.064437,0.019985,0.036872,-0.019991,-0.030391,0.1166,-0.0058084,0.060806,-0.072408,-0.012295,-0.055532,-0.1035,0.13693,0.029401,0.0046621,0.14509,0.0000638,0.027744,0.0000106,0.0032653,0.00000142,4.3359,4.564,1.3092,0.073791,0.074871,0.020739,0.0047528,0.072637,0.00019135,0.074226,0.00050257,0.020278,0.0001494,0.004702,0.0000137
1031,2.5499,1125.6,2200000,-0.13986,-0.1335,-0.11937,-0.1065,-0.10271,-0.10674,-0.11478,-0.12428,-0.13275,-0.14039,-0.14413,-0.14254,-0.15034,-0.15778,-0.15804,-0.15879,-0.16611,-0.17485,-0.18733,-0.19099,-0.1986,-0.20599,-0.20965,-0.20825,-0.19391,-0.19051,-0.19484,-0.18689,-0.18597,-0.18454,-0.18889,-0.1964,-0.20957,-0.23034,-0.16577,0.0024582,0.0027906,0.0018368,0.0011746,0.00092525,0.00075412,0.00064146,0.00063364,0.00056459,0.00046395,0.00052251,0.0004956,0.00076249,0.00041312,0.0005201,0.00065145,0.0006543,0.00036427,0.00030916,0.00051869,0.00035612,0.0003076,0.00039987,0.00071075,0.00047014,0.00049779,0.00049642,0.00032643,0.00037355,0.00055062,0.00063703,0.00076243,0.00067526,0.0008129,0.00073035,-2.2876,2.0536,1.5717,0.50258,0.1713,0.005617,0.089982,0.093524,0.062527,0.055837,0.039673,0.030303,0.059666,0.056135,0.045696,0.038267,0.095838,0.070628,0.06045,0.049754,0.096298,0.094365,0.073148,0.061499,0.10973,0.10325,0.077903,0.055789,0.070716,0.0033366,0.00000282,0.0016558,0.0017156,0.00059991,0.0005929,0.00052681,0.0003481,0.00089188,0.00067514,0.00037243,0.00031789,0.00099756,0.00068981,0.00056233,0.00034458,0.0011125,0.00050251,0.00031006,0.00016645,0.00070026,0.0002829,0.00025582,0.00026373,0.00071768,0.37552,1.1912,-0.31609,0.13641,0.11431,-0.0048072,0.13759,0.19359,-0.042335,0.12894,-0.072971,0.11628,0.042319,0.018316,0.034814,0.061678,-0.01923,-0.045858,-0.044915,-0.03971,0.37552,1.1912,-0.31609,0.13641,0.11431,-0.0048072,0.13759,0.19359,-0.042335,0.12894,-0.072971,0.11628,0.042319,0.018316,0.034814,0.061678,-0.01923,-0.045858,-0.044915,-0.03971,0.09624,0.031601,0.014676,0.13704,0.00039848,0.02738,0.0001598,0.0050231,0.0000348,3.8204,5.7688,14.691,0.08351,0.040712,0.0050068,0.0024943,0.087167,0.0042322,0.042226,0.0014655,0.0046041,0.0000168,0.0022095,0.00000855
1032,2.5126,802.79,1100000,-0.11296,-0.10837,-0.1145,-0.11423,-0.11879,-0.11424,-0.11767,-0.12505,-0.13142,-0.15256,-0.13855,-0.12907,-0.15471,-0.14944,-0.15688,-0.14464,-0.1661,-0.15559,-0.15821,-0.15878,-0.17599,-0.18342,-0.17623,-0.17775,-0.1842,-0.17213,-0.18948,-0.20686,-0.20762,-0.21005,-0.22076,-0.23117,-0.25531,-0.26923,-0.16418,0.0007386,0.0011971,0.0014047,0.0015502,0.0016286,0.00040659,0.00056476,0.00079551,0.00060622,0.0010333,0.00042724,0.0004773,0.00040922,0.00049442,0.00051399,0.00052009,0.0005226,0.00075923,0.00069549,0.00094256,0.00047441,0.00031077,0.00057233,0.00067354,0.00041768,0.00071166,0.00051455,0.00078492,0.00057165,0.00053548,0.00099998,0.00079132,0.00097979,0.0018883,0.00076218,-2.4407,0.77194,1.851,0.41148,0.17427,0.0054815,0.09164,0.10693,0.069772,0.055966,0.04498,0.034812,0.065929,0.059283,0.044162,0.04059,0.088024,0.066489,0.053396,0.042675,0.081359,0.072944,0.075783,0.054808,0.1182,0.10061,0.071004,0.060347,0.069978,0.004809,0.00000453,0.0018604,0.0018189,0.00099846,0.00075969,0.00025839,0.00034036,0.0007358,0.00062613,0.00053239,0.00030885,0.00092002,0.00067687,0.0006188,0.00043779,0.0013231,0.0012604,0.00023499,0.00024085,0.00029619,0.00045212,0.00046951,0.00040461,0.00084951,0.094309,0.049991,0.067956,-0.072026,0.37316,-0.0808,0.1092,-0.034884,0.20747,-0.044518,-0.0049145,0.1152,-0.057908,0.083365,-0.092109,0.052704,-0.01323,-0.049262,-0.044908,-0.034154,0.094309,0.049991,0.067956,-0.072026,0.37316,-0.0808,0.1092,-0.034884,0.20747,-0.044518,-0.0049145,0.1152,-0.057908,0.083365,-0.092109,0.052704,-0.01323,-0.049262,-0.044908,-0.034154,0.13136,0.029401,0.0081723,0.12794,0.00014372,0.030503,0.0000126,0.0070912,0.00000694,3.2273,3.2961,0.18269,0.05907,0.063705,0.013746,0.0045805,0.058727,0.00032596,0.062503,0.00025082,0.013551,0.0000234,0.0045279,0.00000615
1033,2.5777,1141.2,306640,-0.15955,-0.15383,-0.14857,-0.13924,-0.13562,-0.13895,-0.14749,-0.14663,-0.14113,-0.14294,-0.14668,-0.15007,-0.13647,-0.12706,-0.17395,-0.16007,-0.14709,-0.13687,-0.14576,-0.13558,-0.13753,-0.12294,-0.13183,-0.14251,-0.15073,-0.16528,-0.18298,-0.17818,-0.18862,-0.19377,-0.1976,-0.21949,-0.32024,-0.31781,-0.16362,0.00055156,0.00071984,0.00045875,0.00033764,0.00036653,0.00048536,0.00059775,0.00042133,0.00066381,0.0014209,0.0013204,0.0010401,0.000978,0.00062285,0.00088752,0.001493,0.001004,0.0010512,0.00086237,0.0011132,0.00076397,0.00075108,0.00048974,0.00033828,0.00047022,0.0002773,0.0001834,0.00027888,0.00041458,0.00021891,0.00036292,0.00078478,0.0004227,0.00044184,0.00066455,-0.63164,0.99062,1.2825,0.18531,0.1756,0.0043159,0.084812,0.065455,0.03503,0.045609,0.033704,0.014927,0.029969,0.030089,0.020453,0.014051,0.032231,0.030197,0.028528,0.025063,0.060153,0.062919,0.047116,0.039209,0.099596,0.081158,0.010359,0.082094,0.048027,0.0025496,0.00000544,0.0019142,0.0016763,0.00071382,0.0006905,0.00052681,0.00022927,0.00079561,0.00066566,0.00038796,0.00020017,0.001008,0.00075703,0.00054053,0.00039196,0.0013648,0.001307,0.00079425,0.00044071,0.001002,0.00091569,0.00022236,0.00000733,0.00079613,-0.16455,-0.91699,0.34262,0.016838,-0.026427,0.04109,-0.071492,-0.066338,-0.20899,-0.11901,-0.22553,-0.046007,-0.009651,0.12393,0.055895,-0.04646,-0.014249,-0.039581,-0.13393,-0.10703,-0.16455,-0.91699,0.34262,0.016838,-0.026427,0.04109,-0.071492,-0.066338,-0.20899,-0.11901,-0.22553,-0.046007,-0.009651,0.12393,0.055895,-0.04646,-0.014249,-0.039581,-0.13393,-0.10703,0.11966,0.035057,0.0079274,0.12637,0.00053701,0.031962,0.00016397,0.0098177,0.0000479,4.8052,5.1716,1.7268,0.062639,0.05532,0.015646,0.0062313,0.063739,0.00023596,0.056392,0.00013069,0.016969,0.0000796,0.0066612,0.0000298
1034,2.6409,474.48,10971,-0.17363,-0.17418,-0.17266,-0.1643,-0.15898,-0.15636,-0.15783,-0.12138,-0.10289,-0.10183,-0.091657,-0.082768,-0.10311,-0.099557,-0.10486,-0.13909,-0.12353,-0.12934,-0.12625,-0.13689,-0.14579,-0.1489,-0.15841,-0.17229,-0.18434,-0.20037,-0.20503,-0.2164,-0.22919,-0.23521,-0.23653,-0.24724,-0.26893,-0.26619,-0.16282,0.00013119,0.00028909,0.00022547,0.00024717,0.00031174,0.00037964,0.00033257,0.00036793,0.00054229,0.00024012,0.00028651,0.00040056,0.00040952,0.00058104,0.00031238,0.00012863,0.000372,0.00034063,0.00030046,0.00045658,0.00025069,0.00029156,0.00046504,0.00031482,0.00022117,0.00028388,0.00040476,0.00033454,0.00020102,0.00010555,0.0001234,0.0002095,0.00021687,0.00021326,0.00030269,-1.2651,0.074099,0.59827,0.025332,0.16119,0.0049157,0.071536,0.061556,0.046714,0.02821,0.031241,0.024261,0.05448,0.032493,0.026593,0.022997,0.065246,0.039007,0.033016,0.0269,0.071831,0.070343,0.063356,0.056497,0.12511,0.10427,0.065337,0.082867,0.057082,0.0028384,0.00000261,0.0016804,0.0013465,0.00050617,0.00035001,0.00027848,0.0001829,0.00051926,0.00042393,0.00027063,0.00016011,0.00075892,0.00062784,0.00045537,0.00025595,0.0012982,0.0012305,0.00083757,0.00059599,0.00054517,0.00061931,0.00070984,0.000000141,0.00068725,2.8212,-0.60754,0.57822,0.089026,0.11013,-0.055271,-0.28535,-0.22569,-0.09421,-0.13121,-0.050973,-0.16687,-0.0069383,0.049612,-0.062016,0.027477,-0.1498,-0.031809,-0.13293,-0.074059,2.8212,-0.60754,0.57822,0.089026,0.11013,-0.055271,-0.28535,-0.22569,-0.09421,-0.13121,-0.050973,-0.16687,-0.0069383,0.049612,-0.062016,0.027477,-0.1498,-0.031809,-0.13293,-0.074059,0.15167,0.023533,0.0027846,0.16348,0.00014761,0.020642,0.000027,0.00091973,0.0000013,5.1554,5.8509,2.2707,0.023819,0.029156,0.0067891,0.00093424,0.023358,0.0000163,0.027075,0.00010638,0.0061551,0.0000493,0.00092517,0.00000416
